e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,_class_
136,11,220,2,1,-1,-1,0,7,24,32,0,46,1,0,1,1,32,36,0,-1,0,0,72,19,7,-1,-1,155,-1,67,7,58,18,220,-1,-1,-1,-1,1,103,32,-1,0,0,0,2,0,0,0,0,0,-1,4,0,-1,-1,0,0,0,5,0,-1,0,N
136,4,474,9,2,-1,-1,0,4,35,56,0,104,2,0,2,2,54,62,0,-1,0,0,131,116,4,-1,-1,254,-1,123,4,78,25,474,-1,-1,-1,-1,1,185,55,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
52,73,257,3,1,-1,-1,0,6,21,33,0,46,2,0,2,2,36,40,0,-1,0,0,102,29,7,-1,-1,182,-1,92,6,44,15,256,-1,-1,-1,-1,2,132,33,-1,1,0,6,-15,1,0,1,6,5,18,0,1,34,12,1,5,0,19,0,17,6,N
52,34,133,2,1,-1,-1,0,4,12,16,0,23,2,0,2,2,16,24,0,-1,0,0,46,16,4,-1,-1,93,-1,40,4,28,8,132,-1,-1,-1,-1,1,64,16,-1,1,0,3,-8,1,1,1,3,3,9,0,1,18,6,1,3,0,10,0,9,3,N
52,48,247,5,1,-1,-1,0,3,9,13,0,47,1,0,1,1,13,26,0,-1,0,0,48,58,3,-1,-1,143,-1,31,3,82,9,247,-1,-1,-1,-1,2,57,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,N
52,52,80,2,1,-1,-1,0,6,10,12,0,6,2,0,2,2,12,9,0,-1,0,0,27,22,6,-1,-1,52,-1,25,6,12,5,80,-1,-1,-1,-1,1,34,12,-1,3,7,7,2,1,1,1,7,5,19,7,3,33,18,3,6,2,42,0,23,7,N
52,3,83,10,4,-1,-1,0,3,3,5,0,13,1,0,1,1,5,10,0,-1,0,0,7,35,3,-1,-1,35,-1,7,3,22,3,83,-1,-1,-1,-1,1,17,5,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,N
52,152,309,3,2,-1,-1,0,13,17,40,0,61,2,0,2,2,40,38,0,-1,0,0,99,63,13,-1,-1,188,-1,82,13,56,14,309,-1,-1,-1,-1,1,120,40,-1,1,5,6,0,0,0,0,6,9,28,21,1,46,15,1,11,2,64,0,24,6,Y
52,22,515,2,1,-1,-1,0,8,21,54,0,94,3,0,2,2,53,73,0,-1,0,0,167,72,8,-1,-1,349,-1,136,8,127,18,515,-1,-1,-1,-1,1,209,53,-1,0,0,2,-4,1,0,0,2,2,6,0,0,12,4,0,2,0,8,0,6,2,N
52,6,264,14,4,-1,-1,0,3,24,27,0,60,1,0,1,1,27,42,0,-1,0,0,43,44,3,-1,-1,162,-1,43,3,93,22,264,-1,-1,-1,-1,1,85,27,-1,0,-1,-1,0,0,0,0,-1,-1,-1,6,0,-4,-1,0,-2,-1,2,0,-2,-1,Y
52,38,406,14,5,-1,-1,0,11,8,21,0,62,2,0,2,2,21,41,0,-1,0,0,151,104,11,-1,-1,258,-1,127,11,85,8,406,-1,-1,-1,-1,1,168,21,-1,1,0,1,0,0,0,0,1,1,4,0,1,20,3,1,15,0,20,0,4,1,N
48,302,282,14,5,-1,-1,0,9,13,31,0,26,3,0,5,3,40,36,0,-1,0,0,105,65,13,-1,-1,195,-1,65,9,56,8,282,-1,-1,-1,-1,2,101,31,-1,0,0,0,2,0,0,0,0,3,36,3,0,57,5,0,15,0,62,0,8,0,Y
48,161,277,10,3,-1,-1,0,18,8,23,0,43,4,0,5,4,26,38,0,-1,0,0,134,21,21,-1,-1,213,-1,85,18,67,5,277,-1,-1,-1,-1,2,123,23,-1,1,0,1,5,0,0,0,1,5,15,4,1,26,3,1,11,0,35,0,8,1,Y
97,24,282,15,6,-1,-1,0,9,13,31,0,26,3,0,5,3,40,37,0,-1,0,0,105,64,13,-1,-1,196,-1,65,9,57,8,282,-1,-1,-1,-1,2,102,31,-1,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,1,0,0,0,1,0,Y
54,3,198,10,7,-1,-1,0,4,13,16,0,48,1,0,1,1,16,21,0,-1,0,0,23,76,4,-1,-1,74,-1,23,4,34,13,198,-1,-1,-1,-1,2,44,16,-1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,N
54,20,269,11,4,-1,-1,0,17,8,22,0,39,4,0,5,4,25,35,0,-1,0,0,135,20,20,-1,-1,210,-1,85,17,63,5,269,-1,-1,-1,-1,2,120,22,-1,-1,0,-1,-4,0,0,0,-1,-3,1,-1,-1,-3,0,-1,-4,0,-8,0,-3,-1,N
54,2,437,18,11,-1,-1,0,6,24,35,0,94,1,0,1,1,37,49,0,-1,0,0,60,157,8,-1,-1,186,-1,54,6,97,22,437,-1,-1,-1,-1,1,103,35,-1,0,0,1,1,0,0,0,1,0,1,0,0,1,2,0,0,0,2,0,2,1,N
38,2,265,8,5,-1,-1,0,16,13,36,0,40,3,0,3,3,36,37,0,-1,0,0,79,20,16,-1,-1,205,-1,65,16,100,10,265,-1,-1,-1,-1,1,102,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
54,3,193,5,4,-1,-1,0,7,11,25,0,49,2,0,3,2,27,26,0,-1,0,0,62,19,7,-1,-1,124,-1,56,7,42,9,192,-1,-1,-1,-1,1,82,25,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N
49,6,517,3,1,-1,-1,0,8,21,55,0,94,3,0,3,3,54,73,0,-1,0,0,168,72,8,-1,-1,351,-1,137,8,127,18,517,-1,-1,-1,-1,1,210,54,-1,0,0,1,0,0,1,1,1,0,1,0,0,2,1,0,0,0,2,0,1,1,N
118,3,204,37,12,-1,-1,0,3,6,10,0,55,1,0,1,1,10,20,0,-1,0,0,68,27,3,-1,-1,125,-1,60,3,46,6,204,-1,-1,-1,-1,4,80,10,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-2,-1,0,-1,0,-3,0,-1,0,N
118,17,379,23,14,-1,-1,0,7,30,39,0,91,1,0,1,1,39,47,0,-1,0,0,69,119,7,-1,-1,173,-1,64,7,70,30,379,-1,-1,-1,-1,1,111,39,-1,0,0,1,0,0,0,0,1,2,6,0,0,11,6,0,4,0,11,0,8,1,N
118,14,655,13,7,-1,-1,0,12,27,64,0,108,4,0,4,4,67,82,0,-1,0,0,158,232,15,-1,-1,314,-1,137,12,113,16,654,-1,-1,-1,-1,1,219,64,-1,2,0,2,4,1,0,1,2,3,3,0,2,8,3,2,3,0,12,0,6,2,Y
61,17,228,7,1,-1,-1,0,2,24,26,0,47,1,0,1,1,26,35,0,-1,0,0,40,72,2,-1,-1,109,-1,40,2,47,24,228,-1,-1,-1,-1,1,75,26,-1,0,2,2,1,0,0,0,2,3,2,6,0,8,2,0,4,2,15,0,5,2,N
61,5,63,18,7,-1,-1,0,1,1,1,0,19,1,0,1,1,1,14,0,-1,0,0,0,15,1,-1,-1,29,-1,0,1,27,1,63,-1,-1,-1,-1,1,14,1,-1,0,0,0,-2,0,0,0,0,-1,0,-1,0,-2,0,0,-2,0,-5,0,-1,0,N
61,185,326,6,1,-1,-1,0,4,12,23,0,57,1,0,1,1,23,36,0,-1,0,0,90,63,4,-1,-1,206,-1,47,4,93,12,326,-1,-1,-1,-1,2,83,23,-1,1,3,10,10,0,0,0,10,10,42,5,1,63,16,1,11,3,79,0,26,10,N
61,1,296,12,5,-1,-1,0,4,35,39,0,65,1,0,1,1,39,48,0,-1,0,0,66,71,4,-1,-1,159,-1,63,4,59,33,295,-1,-1,-1,-1,1,111,39,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N
61,8,331,26,8,-1,-1,0,3,21,24,0,86,1,0,1,1,24,47,0,-1,0,0,60,77,3,-1,-1,168,-1,52,3,85,21,331,-1,-1,-1,-1,1,99,24,-1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,2,0,1,0,N
61,14,445,19,11,-1,-1,0,6,24,35,0,94,1,0,1,1,37,49,0,-1,0,0,66,157,8,-1,-1,194,-1,56,6,98,22,445,-1,-1,-1,-1,1,105,35,-1,0,0,0,0,0,0,0,0,0,6,0,0,8,2,0,1,0,8,0,2,0,N
61,4,45,2,1,-1,-1,0,1,2,2,0,9,1,0,1,1,2,2,0,-1,0,0,9,16,1,-1,-1,20,-1,4,1,8,2,45,-1,-1,-1,-1,1,6,2,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-2,0,0,0,N
67,2,63,19,7,-1,-1,0,1,1,1,0,19,1,0,1,1,1,14,0,-1,0,0,0,15,1,-1,-1,29,-1,0,1,27,1,63,-1,-1,-1,-1,1,14,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
22,2,73,3,1,-1,-1,0,1,2,2,0,7,1,0,1,1,2,3,0,-1,0,0,25,26,1,-1,-1,40,-1,4,1,12,2,73,-1,-1,-1,-1,1,7,2,-1,0,0,0,-1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,N
22,2,72,3,2,-1,-1,0,1,2,2,0,7,1,0,1,1,2,3,0,-1,0,0,25,26,1,-1,-1,39,-1,4,1,11,2,72,-1,-1,-1,-1,1,7,2,-1,0,0,0,-1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,N
22,4,279,11,10,-1,-1,0,4,4,8,0,50,2,0,2,2,8,29,0,-1,0,0,135,41,4,-1,-1,190,-1,83,4,47,4,279,-1,-1,-1,-1,1,112,8,-1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,2,0,N
22,6,329,27,8,-1,-1,0,3,21,24,0,86,1,0,1,1,24,47,0,-1,0,0,58,79,3,-1,-1,164,-1,50,3,83,21,329,-1,-1,-1,-1,1,97,24,-1,0,0,0,0,0,0,0,0,0,-2,2,0,-4,-2,0,-2,0,-2,0,-2,0,N
22,43,65,9,9,-1,-1,0,3,4,4,0,13,2,0,2,2,4,5,0,-1,0,0,11,21,3,-1,-1,31,-1,7,3,15,2,65,-1,-1,-1,-1,1,12,4,-1,0,0,0,0,0,0,0,0,1,-6,0,0,-7,-3,0,-1,0,-7,0,-2,0,N
22,2,395,9,6,-1,-1,0,12,17,18,0,62,3,0,3,3,18,27,0,-1,0,0,177,87,12,-1,-1,246,-1,127,12,59,6,395,-1,-1,-1,-1,2,154,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
22,11,105,1,1,-1,-1,0,3,6,11,0,24,1,0,1,1,11,11,0,-1,0,0,18,28,3,-1,-1,53,-1,15,3,24,6,105,-1,-1,-1,-1,1,26,11,-1,0,0,1,0,0,0,0,1,1,2,1,0,6,2,0,3,0,7,0,3,1,Y
22,12,49,5,4,-1,-1,0,2,2,3,0,8,1,0,1,1,3,3,0,-1,0,0,5,21,2,-1,-1,20,-1,3,2,11,2,49,-1,-1,-1,-1,1,6,3,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-2,-1,0,-1,0,-2,0,-1,0,N
22,15,96,1,1,-1,-1,0,3,6,9,0,19,1,0,1,1,9,10,0,-1,0,0,13,27,3,-1,-1,50,-1,14,3,20,6,96,-1,-1,-1,-1,1,24,9,-1,1,0,1,4,0,0,0,1,1,3,0,1,7,3,1,3,0,11,0,4,1,Y
72,2,323,4,1,-1,-1,0,13,20,40,0,98,2,0,3,2,49,42,0,-1,0,0,74,30,21,-1,-1,194,-1,71,13,53,16,322,-1,-1,-1,-1,2,113,40,-1,0,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,N
72,7,234,4,2,-1,-1,0,4,23,28,0,55,1,0,1,1,29,39,0,-1,0,0,74,31,5,-1,-1,148,-1,68,4,47,23,234,-1,-1,-1,-1,1,107,28,-1,0,0,0,1,0,0,0,0,0,1,-5,0,1,1,0,0,0,-3,0,1,0,Y
72,4,792,15,10,-1,-1,0,4,26,35,0,182,1,0,1,1,35,47,0,-1,0,0,73,381,4,-1,-1,228,-1,61,4,120,26,791,-1,-1,-1,-1,1,108,35,-1,0,0,0,2,0,0,0,0,0,-2,0,0,-2,-2,0,0,0,0,0,-2,0,Y
72,8,103,5,3,-1,-1,0,3,4,6,0,23,1,0,1,1,6,14,0,-1,0,0,26,25,3,-1,-1,55,-1,16,3,22,4,103,-1,-1,-1,-1,1,30,6,-1,0,0,0,3,0,0,0,0,1,0,1,0,2,0,0,2,0,6,0,1,0,Y
72,22,298,4,4,-1,-1,0,6,27,40,0,72,1,0,1,1,38,45,0,-1,0,0,100,26,5,-1,-1,199,-1,92,5,58,25,297,-1,-1,-1,-1,2,137,39,-1,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,Y
72,130,162,11,7,-1,-1,0,4,7,13,0,39,1,0,1,1,13,22,0,-1,0,0,49,25,4,-1,-1,98,-1,44,4,37,7,162,-1,-1,-1,-1,1,66,13,-1,0,0,0,-4,0,0,0,0,2,7,0,0,0,4,0,7,0,-4,0,6,0,Y
72,2,450,4,0,-1,-1,0,2,4,5,0,159,1,0,1,1,5,5,0,-1,0,0,9,263,2,-1,-1,28,-1,9,2,9,4,450,-1,-1,-1,-1,1,14,5,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,N
72,60,160,16,9,-1,-1,0,5,3,8,0,28,2,0,2,2,8,19,0,-1,0,0,36,27,5,-1,-1,105,-1,23,5,60,3,160,-1,-1,-1,-1,1,42,8,-1,0,0,0,-2,0,0,0,0,1,-2,-21,0,1,-1,0,2,0,-22,0,0,0,Y
72,2,349,4,1,-1,-1,0,22,21,50,0,89,3,0,3,3,59,55,0,-1,0,0,106,53,30,-1,-1,209,-1,91,22,71,16,349,-1,-1,-1,-1,2,146,50,-1,0,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,N
72,4,216,11,3,-1,-1,0,6,16,21,0,45,1,0,1,1,22,29,0,-1,0,0,77,32,7,-1,-1,139,-1,42,6,43,14,216,-1,-1,-1,-1,1,71,21,-1,0,0,0,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,N
40,4,328,7,1,-1,-1,0,4,12,23,0,57,1,0,1,1,23,36,0,-1,0,0,90,65,4,-1,-1,206,-1,47,4,93,12,328,-1,-1,-1,-1,2,83,23,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,N
40,22,138,17,10,-1,-1,0,5,3,7,0,23,2,0,2,2,7,16,0,-1,0,0,31,27,5,-1,-1,88,-1,19,5,49,3,138,-1,-1,-1,-1,1,35,7,-1,0,0,-1,-5,0,0,0,-1,-3,-5,0,0,-17,-4,0,-11,0,-22,0,-7,-1,N
64,2,210,8,1,-1,-1,0,14,12,20,0,53,2,0,3,2,22,30,0,-1,0,0,47,37,16,-1,-1,120,-1,47,14,56,7,210,-1,-1,-1,-1,1,77,20,-1,-1,-2,-1,0,-1,0,-1,-1,0,-2,5,-1,-3,-2,-1,0,0,2,0,-2,-1,N
34,13,48,3,1,-1,-1,0,4,3,4,0,8,4,0,4,4,4,4,0,-1,0,0,14,15,4,-1,-1,25,-1,13,4,5,1,48,-1,-1,-1,-1,1,17,4,-1,0,-1,-1,-9,2,2,2,-1,-1,-1,0,0,-4,-1,0,-1,-1,-13,0,-2,-1,N
36,2,63,20,8,-1,-1,0,1,1,1,0,19,1,0,1,1,1,14,0,-1,0,0,0,15,1,-1,-1,29,-1,0,1,27,1,63,-1,-1,-1,-1,1,14,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
36,33,306,9,6,-1,-1,0,7,18,37,0,51,2,0,2,2,38,41,0,-1,0,0,100,62,8,-1,-1,197,-1,81,7,65,18,306,-1,-1,-1,-1,1,122,37,-1,0,0,0,-1,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,Y
36,37,310,4,3,-1,-1,0,15,17,42,0,60,3,0,3,3,42,38,0,-1,0,0,100,62,15,-1,-1,191,-1,85,15,56,14,310,-1,-1,-1,-1,1,123,42,-1,2,0,2,-1,1,1,1,2,0,1,-1,2,3,3,2,0,0,1,0,3,2,Y
36,9,96,6,4,-1,-1,0,3,4,6,0,22,1,0,1,1,6,14,0,-1,0,0,21,24,3,-1,-1,50,-1,16,3,22,4,96,-1,-1,-1,-1,1,30,6,-1,0,0,0,-1,0,0,0,0,0,-5,-1,0,-5,0,0,0,0,-7,0,0,0,N
36,43,327,5,5,-1,-1,0,6,28,44,0,79,1,0,1,1,43,53,0,-1,0,0,110,28,5,-1,-1,220,-1,105,5,67,26,327,-1,-1,-1,-1,2,158,43,-1,0,1,4,7,0,0,0,5,8,10,2,0,21,13,0,9,1,30,0,21,4,Y
36,2,519,4,3,-1,-1,0,7,10,25,0,103,2,0,2,2,26,57,0,-1,0,0,262,48,8,-1,-1,379,-1,214,7,96,10,518,-1,-1,-1,-1,1,271,25,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,N
36,2,82,4,4,-1,-1,0,1,5,5,0,15,1,0,1,1,5,8,0,-1,0,0,5,38,1,-1,-1,29,-1,5,1,18,5,82,-1,-1,-1,-1,1,13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
36,82,94,12,8,-1,-1,0,2,4,5,0,25,1,0,1,1,5,12,0,-1,0,0,19,19,2,-1,-1,50,-1,19,2,26,4,94,-1,-1,-1,-1,1,31,5,-1,-2,-3,-8,-14,0,0,0,-8,-10,-30,-6,-2,-48,-25,-2,-11,-3,-68,0,-35,-8,N
36,17,165,7,3,-1,-1,0,6,9,16,0,20,2,0,2,2,20,29,0,-1,0,0,57,31,9,-1,-1,116,-1,42,6,44,7,165,-1,-1,-1,-1,2,71,16,-1,0,0,0,2,0,0,0,0,0,1,8,0,1,1,0,0,0,9,0,1,0,N
36,6,145,4,1,-1,-1,0,11,3,22,0,36,7,0,7,7,22,17,0,-1,0,0,48,19,11,-1,-1,90,-1,54,11,24,3,145,-1,-1,-1,-1,1,71,22,-1,0,0,0,1,0,0,0,0,0,1,4,0,1,1,0,0,0,6,0,1,0,N
36,20,194,4,2,-1,-1,0,8,8,22,0,37,3,0,6,3,39,24,0,-1,0,0,73,38,17,-1,-1,130,-1,54,8,33,6,193,-1,-1,-1,-1,1,78,22,-1,0,0,1,3,0,0,0,1,1,5,8,0,8,5,0,2,0,18,0,6,1,N
122,2,69,5,2,-1,-1,0,1,2,2,0,11,1,0,1,1,2,4,0,-1,0,0,18,19,1,-1,-1,40,-1,3,1,19,2,69,-1,-1,-1,-1,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
122,107,315,8,1,-1,-1,0,8,9,18,0,52,2,0,2,2,18,43,0,-1,0,0,86,84,8,-1,-1,182,-1,75,8,76,9,315,-1,-1,-1,-1,1,118,18,-1,1,2,5,5,1,1,1,5,7,18,44,1,38,15,1,12,2,85,0,22,5,N
68,5,72,6,2,-1,-1,0,1,2,2,0,12,1,0,1,1,2,5,0,-1,0,0,18,20,1,-1,-1,41,-1,3,1,20,2,72,-1,-1,-1,-1,1,8,2,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,N
68,8,334,8,1,-1,-1,0,4,13,24,0,58,1,0,1,1,24,37,0,-1,0,0,93,65,4,-1,-1,211,-1,50,4,94,13,334,-1,-1,-1,-1,2,87,24,-1,0,1,1,1,0,0,0,1,1,3,0,0,5,3,0,1,1,6,0,4,1,N
68,7,318,9,1,-1,-1,0,8,9,18,0,53,2,0,2,2,18,44,0,-1,0,0,87,84,8,-1,-1,184,-1,76,8,77,9,318,-1,-1,-1,-1,1,120,18,-1,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,1,0,3,0,2,0,N
68,4,1458,14,2,-1,-1,0,29,9,38,0,217,4,0,4,4,39,119,0,-1,0,0,682,345,29,-1,-1,896,-1,213,29,191,9,1457,-1,-1,-1,-1,1,332,38,-1,-1,0,-1,0,0,0,0,-1,-2,-2,7,-1,-8,-2,-1,-6,0,-2,0,-4,-1,N
64,16,326,10,1,-1,-1,0,8,9,19,0,53,2,0,2,2,19,44,0,-1,0,0,91,84,8,-1,-1,192,-1,79,8,77,9,326,-1,-1,-1,-1,1,123,19,-1,0,0,1,0,0,0,0,1,0,4,0,0,8,3,0,0,0,8,0,3,1,N
124,28,77,7,1,-1,-1,0,10,1,10,0,7,10,0,10,10,10,6,0,-1,0,0,27,19,10,-1,-1,51,-1,27,10,12,1,77,-1,-1,-1,-1,1,33,10,-1,1,0,1,3,1,1,1,1,1,3,0,1,7,3,1,2,0,10,0,4,1,Y
124,18,391,4,1,-1,-1,0,3,30,39,0,37,1,0,1,1,39,61,0,-1,0,0,85,169,3,-1,-1,189,-1,79,3,64,30,395,-1,-1,-1,-1,1,140,39,-1,0,1,2,1,0,0,0,2,2,4,7,0,8,4,0,2,1,16,0,6,2,N
124,10,131,5,0,-1,-1,0,7,8,15,0,24,3,0,3,3,15,16,0,-1,0,0,35,33,7,-1,-1,73,-1,32,7,26,5,130,-1,-1,-1,-1,1,48,15,-1,1,0,1,3,1,1,1,1,0,3,1,1,4,3,1,1,0,8,0,3,1,N
124,3,207,38,12,-1,-1,0,4,6,11,0,56,1,0,1,1,11,20,0,-1,0,0,70,27,4,-1,-1,127,-1,62,4,46,6,207,-1,-1,-1,-1,4,82,11,-1,1,0,1,1,0,0,0,1,0,2,0,1,2,2,1,0,0,3,0,2,1,N
124,124,392,11,1,-1,-1,0,8,10,22,0,60,2,0,2,2,22,51,0,-1,0,0,100,117,8,-1,-1,218,-1,86,8,92,10,392,-1,-1,-1,-1,1,137,22,-1,0,1,3,7,0,0,0,3,7,9,33,0,26,7,0,15,1,66,0,14,3,Y
28,8,328,9,1,-1,-1,0,4,12,23,0,57,1,0,1,1,23,36,0,-1,0,0,90,65,4,-1,-1,206,-1,47,4,93,12,328,-1,-1,-1,-1,2,83,23,-1,0,-1,-1,-1,0,0,0,-1,-1,-3,0,0,-5,-3,0,-1,-1,-6,0,-4,-1,N
28,1,39,2,2,-1,-1,0,1,1,1,0,3,1,0,1,1,1,3,0,-1,0,0,3,25,1,-1,-1,11,-1,3,1,6,1,39,-1,-1,-1,-1,1,6,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
28,29,319,5,4,-1,-1,0,15,17,42,0,63,3,0,3,3,43,39,0,-1,0,0,99,66,16,-1,-1,193,-1,86,15,59,14,319,-1,-1,-1,-1,1,125,42,-1,0,0,0,3,0,0,0,1,1,-1,4,1,2,1,0,3,0,9,0,2,0,Y
28,196,202,2,1,-1,-1,0,7,4,19,0,38,4,0,3,3,14,24,0,-1,0,0,86,23,7,-1,-1,141,-1,58,7,38,4,202,-1,-1,-1,-1,1,82,15,-1,0,-1,9,8,1,0,0,4,2,43,-1,0,57,14,0,4,1,64,0,16,5,Y
28,5,518,4,1,-1,-1,0,8,21,56,0,93,3,0,3,3,55,73,0,-1,0,0,170,72,8,-1,-1,353,-1,139,8,127,18,518,-1,-1,-1,-1,1,212,55,-1,0,0,1,-1,0,0,0,1,0,2,0,0,2,2,0,0,0,1,0,2,1,N
28,6,121,5,4,-1,-1,0,4,3,7,0,26,2,0,2,2,7,11,0,-1,0,0,20,54,4,-1,-1,41,-1,20,4,14,3,121,-1,-1,-1,-1,1,31,7,-1,0,0,0,1,0,0,0,0,0,4,0,0,5,4,0,1,0,6,0,4,0,Y
28,2,219,9,4,-1,-1,0,7,20,26,0,47,1,0,1,1,27,30,0,-1,0,0,59,52,7,-1,-1,120,-1,59,7,33,14,219,-1,-1,-1,-1,1,89,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
30,3,316,6,5,-1,-1,0,15,17,42,0,62,3,0,3,3,43,38,0,-1,0,0,99,66,16,-1,-1,191,-1,86,15,57,14,316,-1,-1,-1,-1,1,124,42,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-2,0,0,-2,0,-3,0,-1,0,N
42,8,334,10,1,-1,-1,0,4,13,24,0,58,1,0,1,1,24,37,0,-1,0,0,93,65,4,-1,-1,211,-1,50,4,94,13,334,-1,-1,-1,-1,2,87,24,-1,0,1,1,1,0,0,0,1,1,3,0,0,5,3,0,1,1,6,0,4,1,N
47,36,280,16,7,-1,-1,0,9,13,31,0,25,3,0,5,3,40,37,0,-1,0,0,104,64,13,-1,-1,195,-1,65,9,57,8,280,-1,-1,-1,-1,2,102,31,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-2,0,0,0,Y
143,7,285,2,2,-1,-1,0,13,24,36,0,70,1,0,1,1,46,66,0,-1,0,0,87,22,23,-1,-1,193,-1,64,10,70,24,285,-1,-1,-1,-1,1,130,33,-1,0,1,1,0,0,0,0,1,1,1,4,0,3,1,0,1,1,7,0,2,1,N
143,78,319,1,0,-1,-1,0,7,13,16,0,38,1,0,2,1,18,38,0,-1,0,0,61,155,9,-1,-1,139,-1,52,7,55,9,318,-1,-1,-1,-1,2,90,16,-1,0,1,1,6,0,0,0,1,5,10,17,0,21,8,0,8,1,43,1,13,1,N
143,68,404,12,2,-1,-1,0,10,10,24,0,64,2,0,2,2,24,59,0,-1,0,0,116,98,10,-1,-1,245,-1,101,10,101,10,404,-1,-1,-1,-1,1,160,24,-1,2,0,2,4,0,0,0,2,8,16,-19,2,27,15,2,9,0,12,0,23,2,N
83,36,400,13,2,-1,-1,0,10,10,24,0,63,2,0,2,2,24,58,0,-1,0,0,113,99,10,-1,-1,241,-1,99,10,100,10,400,-1,-1,-1,-1,1,157,24,-1,0,0,0,-1,0,0,0,0,-1,-3,1,0,-4,-2,0,-1,0,-4,0,-3,0,N
117,55,364,2,0,-1,-1,0,7,14,21,0,40,2,0,2,2,24,45,0,-1,0,0,70,171,9,-1,-1,166,-1,60,7,67,10,363,-1,-1,-1,-1,2,105,21,-1,0,1,5,2,1,0,1,6,7,9,16,0,27,8,0,12,1,45,0,15,5,N
